Subject,Age,FirstLanguage,Handedness,OtherLang,Sex,Block,CONDITION,COMPREHEND,Comprehension.ACC,Comprehension.RT,CRITICAL,Type,ITEM,NEAR,FAR,SAME,Sent.RT,SoundOut1.ACC,SoundOut1.RT,,,,,,,FARSOUND,,MASTER,MASTER.Cycle,MASTER.Sample,,NEARSOUND,NORESP,PFILL,Procedure,RESPONSE,Running,,SENT,Sent.ACC,Sent.CRESP,Sent.DurationError,Sent.OnsetDelay,Sent.OnsetTime,Sent.RESP,,Sent.RTTime,SFILL,SOUNDFILE,,SoundOut1.CRESP,SoundOut1.RESP,,SoundOut1.RTTime,SoundOut1.Tag
1,19,English,right,German,male,13,FAR/QUIET,,1,0,10,CRITICAL,10,You step into the chicken coop and a rooster crows.,"Early in the morning, the rooster down the hill crows.",SAME,3906,1,969,,,,,,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,4,1,13,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,,MAIN,j,MASTER,,"Early in the morning, the rooster down the hill crows.",0,,-999999,6,274389,{SPACE},,278295,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,j,j,,279490,
1,19,English,right,German,male,14,,,1,0,,FILLER,NO08,,,,4369,1,867,,,,,,,,,5,1,14,,,8,NORSP/NORSP_08.wav,MAIN,k,MASTER,,You are standing next to the loud coffee grinder as it turns on.,0,,-999999,7,280027,{SPACE},,284396,You are standing next to the loud coffee grinder as it turns on.,NORSP/NORSP_08.wav,,k,k,,285478,
1,19,English,right,German,male,15,NEAR/LOUD,,1,0,20,CRITICAL,20,"As you hold the frog in your hands, it starts to croak.","At the other end of the pond, a frog starts to croak.",SAME,3573,1,698,,,,,,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,1,1,15,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,,MAIN,j,MASTER,,"As you hold the frog in your hands, it starts to croak.",0,,-999999,6,286024,{SPACE},,289597,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,j,j,,290520,
1,19,English,right,German,male,16,,Are you in a warehouse?,1,1570,,FILLER,NO24,,,,2739,1,797,,,,,,,,,5,1,16,,,24,NORSP/NORSP_24.wav,MAIN,k,MASTER,,"At the other end of the office, you notice a computer producing a loud beep.",0,,-999999,7,291062,{SPACE},,293801,"At the other end of the office, you notice a computer producing a loud beep.",NORSP/NORSP_24.wav,,k,k,,294818,
1,19,English,right,German,male,17,FAR/QUIET,,1,0,8,CRITICAL,8,You are standing right in the middle of the applauding audience.,"From outside, you know the concert is over because the audience is applauding.",SAME,3618,1,1420,,,,,,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,4,1,17,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,,MAIN,j,MASTER,,"From outside, you know the concert is over because the audience is applauding.",0,,-999999,6,296899,{SPACE},,300517,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,j,j,,302158,
1,19,English,right,German,male,18,NEAR/QUIET,Are you in nature?,1,1101,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",DIFF,2713,1,760,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,2,1,18,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"As you walk through the forest, branches crack under your feet.",0,,-999999,7,302697,{SPACE},,305410,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,j,j,,306389,
1,19,English,right,German,male,19,,Are you close to water?,1,1078,,FILLER,NO15,,,,2923,1,897,,,,,,,,,5,1,19,,,15,NORSP/NORSP_15.wav,MAIN,k,MASTER,,You are standing on the beach and listening to the sound of the ocean.,0,,-999999,6,308014,{SPACE},,310937,You are standing on the beach and listening to the sound of the ocean.,NORSP/NORSP_15.wav,,k,k,,312057,
1,19,English,right,German,male,20,,,1,0,,FILLER,NO19,,,,3600,1,740,,,,,,,,,5,1,20,,,19,NORSP/NORSP_19.wav,MAIN,k,MASTER,,"While you are cooking, the pleasing sound of the frying food makes you hungry.",0,,-999999,6,313652,{SPACE},,317252,"While you are cooking, the pleasing sound of the frying food makes you hungry.",NORSP/NORSP_19.wav,,k,k,,318217,
1,19,English,right,German,male,21,FAR/QUIET,Are you woken up by the blender?,1,1117,3,CRITICAL,3,"In the kitchen, you're using the blender to make a smoothie.",You're woken up by your mum downstairs using the blender.,SAME,3387,1,1648,,,,,,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,4,1,21,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,,MAIN,j,MASTER,,You're woken up by your mum downstairs using the blender.,0,,-999999,6,318756,{SPACE},,322143,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,j,j,,324016,
1,19,English,right,German,male,22,,Is the sound of the drill quiet?,1,1712,,FILLER,NO23,,,,2466,1,816,,,,,,,,,5,1,22,,,23,NORSP/NORSP_23.wav,MAIN,k,MASTER,,The sound of the dentist's drill is deafening.,0,,-999999,7,325647,{SPACE},,328113,The sound of the dentist's drill is deafening.,NORSP/NORSP_23.wav,,k,k,,329155,
1,19,English,right,German,male,23,,,1,0,,FILLER,NO05,,,,3170,1,731,,,,,,,,,5,1,23,,,5,NORSP/NORSP_05.wav,MAIN,k,MASTER,,"As you are petting the donkey, it goes ""hee-haw"".",0,,-999999,7,331391,{SPACE},,334561,"As you are petting the donkey, it goes ""hee-haw"".",NORSP/NORSP_05.wav,,k,k,,335507,
1,19,English,right,German,male,24,FAR/LOUD,,1,0,17,CRITICAL,17,"As you walk up to the door, someone knocks on it.",You're sitting upstairs when someone knocks at the front door.,DIFF,2568,1,672,,,,,,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,3,1,24,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,,MAIN,j,MASTER,,You're sitting upstairs when someone knocks at the front door.,0,,-999999,6,336042,{SPACE},,338610,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,j,j,,339500,
1,19,English,right,German,male,25,FAR/LOUD,,1,0,18,CRITICAL,18,"Right next to you, a machine gun is firing.","In the distance, a machine gun is firing.",DIFF,1409,1,614,,,,,,,CRITICALS/FAR/CRITICAL_18_FAR.wav,,3,1,25,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,,MAIN,j,MASTER,,"In the distance, a machine gun is firing.",0,,-999999,6,340040,{SPACE},,341449,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,j,j,,342280,
1,19,English,right,German,male,26,NEAR/LOUD,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",SAME,3766,1,653,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,1,1,26,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"While you're touring the bell tower, the church bells start to ring.",0,,-999999,7,342826,{SPACE},,346592,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,j,j,,347464,
1,19,English,right,German,male,27,NEAR/QUIET,Is the dog growling?,1,985,11,CRITICAL,11,"Right next to you, the dog is barking.","In your neighbor's yard, a dog is barking.",DIFF,1269,1,590,,,,,,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,2,1,27,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, the dog is barking.",0,,-999999,6,348010,{SPACE},,349279,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,j,j,,350093,
1,19,English,right,German,male,28,NEAR/LOUD,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,SAME,2453,1,740,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,1,1,28,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,You are using a hammer to pound a nail into the wall.,0,,-999999,6,351595,{SPACE},,354048,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,j,j,,355014,
1,19,English,right,German,male,29,NEAR/LOUD,Did you open a can of soda slowly?,1,1186,23,CRITICAL,23,You quickly open the can of soda.,"Across the bar, a man quickly opens a can of soda.",SAME,1641,1,717,,,,,,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,1,1,29,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,,MAIN,j,MASTER,,You quickly open the can of soda.,0,,-999999,6,355553,{SPACE},,357194,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,j,j,,358136,
1,19,English,right,German,male,30,,Are you in the mountains?,0,2740,,FILLER,NO16,,,,2602,0,1849,,,,,,,,,5,1,30,,,16,NORSP/NORSP_16.wav,MAIN,k,MASTER,,You are hiking along the ridge - enjoying the sound of silence.,0,,-999999,7,359832,{SPACE},,362434,You are hiking along the ridge - enjoying the sound of silence.,NORSP/NORSP_16.wav,,k,j,,364506,
1,19,English,right,German,male,31,,Were you about to arrive?,0,3482,,FILLER,NO18,,,,5515,1,897,,,,,,,,,5,1,31,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,6,367761,{SPACE},,373276,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,374389,
1,19,English,right,German,male,32,FAR/LOUD,,1,0,22,CRITICAL,22,You stand next to the waterfall as the water cascades down.,"You stand across the valley from the waterfall, as the water cascades down.",DIFF,6740,1,998,,,,,,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,3,1,32,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,,MAIN,j,MASTER,,"You stand across the valley from the waterfall, as the water cascades down.",0,,-999999,7,378397,{SPACE},,385137,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,j,j,,386352,
1,19,English,right,German,male,33,,,1,0,,FILLER,NO06,,,,2113,1,1248,,,,,,,,,5,1,33,,,6,NORSP/NORSP_06.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,386900,{SPACE},,389013,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_06.wav,,k,k,,390480,
1,19,English,right,German,male,34,FAR/QUIET,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,SAME,3003,1,1458,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,4,1,34,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,The construction worker across the street is using a power drill.,0,,-999999,7,391018,{SPACE},,394021,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,j,j,,395701,
1,19,English,right,German,male,35,,,1,0,,FILLER,NO20,,,,2519,1,1384,,,,,,,,,5,1,35,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,6,396242,{SPACE},,398761,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,400358,
1,19,English,right,German,male,36,NEAR/QUIET,,1,0,15,CRITICAL,15,"While you're horseback-riding, your horse neighs.","At the other end of the field, a horse neighs.",DIFF,1727,1,902,,,,,,,CRITICALS/FAR/CRITICAL_15_FAR.wav,,2,1,36,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,,MAIN,j,MASTER,,"While you're horseback-riding, your horse neighs.",0,,-999999,6,400893,{SPACE},,402620,,CRITICALS/FAR/CRITICAL_15_FAR.wav,,j,j,,403741,
1,19,English,right,German,male,37,NEAR/LOUD,,1,0,2,CRITICAL,2,You hear the baby crying in the crib right in front of you.,"In the day-care centre down the hall, you hear a baby crying.",SAME,2715,1,864,,,,,,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,1,1,37,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,,MAIN,j,MASTER,,You hear the baby crying in the crib right in front of you.,0,,-999999,7,404279,{SPACE},,406994,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,j,j,,408075,
1,19,English,right,German,male,38,,Is the electric fan switched on?,1,1851,,FILLER,NO11,,,,2146,1,1007,,,,,,,,,5,1,38,,,11,NORSP/NORSP_11.wav,MAIN,k,MASTER,,"As you are studying, the hum of the fan lulls you to sleep.",0,,-999999,6,408610,{SPACE},,410756,"As you are studying, the hum of the fan lulls you to sleep.",NORSP/NORSP_11.wav,,k,k,,411989,
1,19,English,right,German,male,39,,Is the screaming kid close to you?,1,1899,,FILLER,NO22,,,,3407,1,746,,,,,,,,,5,1,39,,,22,NORSP/NORSP_22.wav,MAIN,k,MASTER,,From the other end of the hall you hear a kid scream.,0,,-999999,6,414354,{SPACE},,417761,From the other end of the hall you hear a kid scream.,NORSP/NORSP_22.wav,,k,k,,418725,
1,19,English,right,German,male,40,,,1,0,,FILLER,NO14,,,,2866,1,1102,,,,,,,,,5,1,40,,,14,NORSP/NORSP_14.wav,MAIN,k,MASTER,,"When you put your headphones on, you realize that the song is far too loud.",0,,-999999,6,421151,{SPACE},,424017,"When you put your headphones on, you realize that the song is far too loud.",NORSP/NORSP_14.wav,,k,k,,425345,
1,19,English,right,German,male,41,,,1,0,,FILLER,NO01,,,,1916,1,1034,,,,,,,,,5,1,41,,,1,NORSP/NORSP_01.wav,MAIN,k,MASTER,,Right at your feet a fire cracker explodes.,0,,-999999,6,425882,{SPACE},,427798,Right at your feet a fire cracker explodes.,NORSP/NORSP_01.wav,,k,k,,429049,
1,19,English,right,German,male,42,,,1,0,,FILLER,NO04,,,,4197,1,1013,,,,,,,,,5,1,42,,,4,NORSP/NORSP_04.wav,MAIN,k,MASTER,,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",0,,-999999,6,429587,{SPACE},,433784,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",NORSP/NORSP_04.wav,,k,k,,435012,
1,19,English,right,German,male,43,NEAR/QUIET,,1,0,14,CRITICAL,14,The Harley Davidson right in front of you is rumbling.,"Blocks away, a Harley Davidson is rumbling.",DIFF,3637,1,2096,,,,,,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,2,1,43,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,,MAIN,j,MASTER,,The Harley Davidson right in front of you is rumbling.,0,,-999999,6,435558,{SPACE},,439195,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,j,j,,441506,
1,19,English,right,German,male,44,FAR/LOUD,,1,0,4,CRITICAL,4,"As you are petting the cat, it meows.",A cat somewhere in your neighbor's yard meows.,DIFF,2884,1,785,,,,,,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,3,1,44,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,,MAIN,j,MASTER,,A cat somewhere in your neighbor's yard meows.,0,,-999999,7,442049,{SPACE},,444933,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,j,j,,445939,
1,19,English,right,German,male,45,NEAR/LOUD,Are you holding a bottle in your hand?,1,1166,5,CRITICAL,5,You hold the champagne bottle in your hand and pop it open.,"At the opposite end of the restaurant, someone pops a champagne bottle up.",SAME,3169,1,914,,,,,,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,1,1,45,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,,MAIN,j,MASTER,,You hold the champagne bottle in your hand and pop it open.,0,,-999999,6,446473,{SPACE},,449642,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,j,j,,450773,
1,19,English,right,German,male,46,FAR/QUIET,,1,0,16,CRITICAL,16,You are standing next to a construction worker using a jackhammer.,"Somewhere far away from you, a construction worker is using a jackhammer.",SAME,4361,1,1069,,,,,,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,4,1,46,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere far away from you, a construction worker is using a jackhammer.",0,,-999999,6,452457,{SPACE},,456818,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,j,j,,458111,
1,19,English,right,German,male,47,,,1,0,,FILLER,NO02,,,,3344,1,889,,,,,,,,,5,1,47,,,2,NORSP/NORSP_02.wav,MAIN,k,MASTER,,Your friend leaves the room and accidently slams the door right in your face.,0,,-999999,7,458655,{SPACE},,461999,Your friend leaves the room and accidently slams the door right in your face.,NORSP/NORSP_02.wav,,k,k,,463102,
1,19,English,right,German,male,48,,,1,0,,FILLER,NO07,,,,3445,1,1015,,,,,,,,,5,1,48,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,463639,{SPACE},,467084,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,468319,
10,19,english,right,0,male,1,,,1,0,,FILLER,NO19,,,,5871,1,623,,,,,,,,,5,1,1,,,19,NORSP/NORSP_19.wav,MAIN,k,MASTER,,"While you are cooking, the pleasing sound of the frying food makes you hungry.",0,,-999999,4,928903,{SPACE},,934774,"While you are cooking, the pleasing sound of the frying food makes you hungry.",NORSP/NORSP_19.wav,,k,k,,935616,
10,19,english,right,0,male,2,,,1,0,,FILLER,NO12,,,,4255,1,661,,,,,,,,,5,1,2,,,12,NORSP/NORSP_12.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,936153,{SPACE},,940408,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_12.wav,,k,k,,941292,
10,19,english,right,0,male,3,FAR/QUIET,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,SAME,3401,1,601,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,4,1,3,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,A construction worker down the hall pounds a nail into the wall.,0,,-999999,6,941830,{SPACE},,945231,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,j,j,,946056,
10,19,english,right,0,male,4,NEAR/QUIET,Are you woken up by the blender?,1,7630,3,CRITICAL,3,"In the kitchen, you're using the blender to make a smoothie.",You're woken up by your mum downstairs using the blender.,DIFF,2341,0,1340,,,,,,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,2,1,4,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,,MAIN,j,MASTER,,"In the kitchen, you're using the blender to make a smoothie.",0,,-999999,6,946601,{SPACE},,948942,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,j,k,,950500,
10,19,english,right,0,male,5,NEAR/QUIET,Are you in nature?,1,1351,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",DIFF,4268,1,632,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,2,1,5,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"As you walk through the forest, branches crack under your feet.",0,,-999999,6,958649,{SPACE},,962917,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,j,j,,963772,
10,19,english,right,0,male,6,NEAR/LOUD,Are you touching the cow?,1,2993,7,CRITICAL,7,"While you're milking the cow, it starts mooing.","Across the field, the cow starts mooing.",SAME,3469,1,816,,,,,,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,1,1,6,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,,MAIN,j,MASTER,,"While you're milking the cow, it starts mooing.",0,,-999999,7,965646,{SPACE},,969115,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,j,j,,970153,
10,19,english,right,0,male,7,,Were you about to arrive?,1,5684,,FILLER,NO18,,,,3645,1,790,,,,,,,,,5,1,7,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,7,973669,{SPACE},,977314,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,978324,
10,19,english,right,0,male,8,,,1,0,,FILLER,NO07,,,,2893,1,814,,,,,,,,,5,1,8,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,984530,{SPACE},,987423,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,988463,
10,19,english,right,0,male,9,,,1,0,,FILLER,NO01,,,,3311,1,701,,,,,,,,,5,1,9,,,1,NORSP/NORSP_01.wav,MAIN,k,MASTER,,Right at your feet a fire cracker explodes.,0,,-999999,6,989008,{SPACE},,992319,Right at your feet a fire cracker explodes.,NORSP/NORSP_01.wav,,k,k,,993241,
10,19,english,right,0,male,10,NEAR/LOUD,,1,0,2,CRITICAL,2,You hear the baby crying in the crib right in front of you.,"In the day-care centre down the hall, you hear a baby crying.",SAME,4660,1,680,,,,,,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,1,1,10,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,,MAIN,j,MASTER,,You hear the baby crying in the crib right in front of you.,0,,-999999,7,993780,{SPACE},,998440,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,j,j,,999337,
10,19,english,right,0,male,11,NEAR/LOUD,,1,0,19,CRITICAL,19,The sheep walks up to you and bleats.,The sheep wanders to the other side of the hill from you and bleats.,SAME,3453,1,652,,,,,,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,1,1,11,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,,MAIN,j,MASTER,,The sheep walks up to you and bleats.,0,,-999999,6,999883,{SPACE},,1003336,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,j,j,,1004214,
10,19,english,right,0,male,12,FAR/QUIET,Is the toilet above you?,0,4878,21,CRITICAL,21,You stand in front of the toilet and flush it.,Someone upstairs flushes the toilet.,SAME,1637,1,1177,,,,,,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,4,1,12,,CRITICALS/NEAR/CRITICAL_21_NEAR.wav,,,MAIN,j,MASTER,,Someone upstairs flushes the toilet.,0,,-999999,7,1004748,{SPACE},,1006385,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,j,j,,1007777,
10,19,english,right,0,male,13,,Is there a concert?,0,1625,,FILLER,NO17,,,,3332,1,730,,,,,,,,,5,1,13,,,17,NORSP/NORSP_17.wav,MAIN,k,MASTER,,"Sitting in the auditorium, you are listening to the brass band play.",0,,-999999,6,1013184,{SPACE},,1016516,"Sitting in the auditorium, you are listening to the brass band play.",NORSP/NORSP_17.wav,,k,k,,1017472,
10,19,english,right,0,male,14,,,1,0,,FILLER,NO08,,,,3591,1,1087,,,,,,,,,5,1,14,,,8,NORSP/NORSP_08.wav,MAIN,k,MASTER,,You are standing next to the loud coffee grinder as it turns on.,0,,-999999,7,1019608,{SPACE},,1023199,You are standing next to the loud coffee grinder as it turns on.,NORSP/NORSP_08.wav,,k,k,,1024506,
10,19,english,right,0,male,15,,,1,0,,FILLER,NO10,,,,2487,1,701,,,,,,,,,5,1,15,,,10,NORSP/NORSP_10.wav,MAIN,k,MASTER,,Your father uses the dishwasher in the kitchen.,0,,-999999,6,1025045,{SPACE},,1027532,Your father uses the dishwasher in the kitchen.,NORSP/NORSP_10.wav,,k,k,,1028452,
10,19,english,right,0,male,16,FAR/QUIET,,1,0,20,CRITICAL,20,"As you hold the frog in your hands, it starts to croak.","At the other end of the pond, a frog starts to croak.",SAME,2623,1,734,,,,,,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,4,1,16,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the pond, a frog starts to croak.",0,,-999999,6,1028990,{SPACE},,1031613,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,j,j,,1032563,
10,19,english,right,0,male,17,,,1,0,,FILLER,NO20,,,,3263,1,1349,,,,,,,,,5,1,17,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,6,1033108,{SPACE},,1036371,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,1037936,
10,19,english,right,0,male,18,FAR/QUIET,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,SAME,2594,1,822,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,4,1,18,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,The construction worker across the street is using a power drill.,0,,-999999,6,1038479,{SPACE},,1041073,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,j,j,,1042113,
10,19,english,right,0,male,19,,,1,0,,FILLER,NO04,,,,4745,1,1094,,,,,,,,,5,1,19,,,4,NORSP/NORSP_04.wav,MAIN,k,MASTER,,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",0,,-999999,7,1042651,{SPACE},,1047396,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",NORSP/NORSP_04.wav,,k,k,,1048716,
