,index,response,rt,ppt_idx,accuracy,match,sent_condition,media_condition,item,object,list,ppt_id
2373,8,2,1.645,9,1,mismatch,a,b,17,Nail,3,3_9
2374,9,2,0.46,10,1,mismatch,a,b,17,Nail,3,3_10
2375,10,2,0.825,11,1,mismatch,a,b,17,Nail,3,3_11
2376,11,2,0.924,12,1,mismatch,a,b,17,Nail,3,3_12
2377,12,2,1.418,13,1,mismatch,a,b,17,Nail,3,3_13
2378,13,2,1.486,14,1,mismatch,a,b,17,Nail,3,3_14
2379,14,2,0.665,15,1,mismatch,a,b,17,Nail,3,3_15
2380,15,2,0.736,16,1,mismatch,a,b,17,Nail,3,3_16
2381,16,2,0.691,17,1,mismatch,a,b,17,Nail,3,3_17
2382,17,2,2.03,18,1,mismatch,a,b,17,Nail,3,3_18
2383,18,2,1.58,19,1,mismatch,a,b,17,Nail,3,3_19
2384,19,2,0.809,20,1,mismatch,a,b,17,Nail,3,3_20
2385,20,2,0.781,21,1,mismatch,a,b,17,Nail,3,3_21
2386,21,2,0.68,22,1,mismatch,a,b,17,Nail,3,3_22
2387,22,2,0.874,23,1,mismatch,a,b,17,Nail,3,3_23
2388,23,2,1.011,24,1,mismatch,a,b,17,Nail,3,3_24
2389,24,2,0.92,25,1,mismatch,a,b,17,Nail,3,3_25
2390,25,2,0.63,26,1,mismatch,a,b,17,Nail,3,3_26
2391,26,2,1.238,27,1,mismatch,a,b,17,Nail,3,3_27
2392,27,2,1.255,28,1,mismatch,a,b,17,Nail,3,3_28
2393,28,2,4.539,29,1,mismatch,a,b,17,Nail,3,3_29
2394,29,2,0.999,30,1,mismatch,a,b,17,Nail,3,3_30
2395,30,2,0.913,31,1,mismatch,a,b,17,Nail,3,3_31
2396,31,2,0.662,32,1,mismatch,a,b,17,Nail,3,3_32
2397,32,2,1.099,33,1,mismatch,a,b,17,Nail,3,3_33
2398,33,2,1.038,34,1,mismatch,a,b,17,Nail,3,3_34
2399,34,2,0.653,35,1,mismatch,a,b,17,Nail,3,3_35
2400,35,2,0.122,36,1,mismatch,a,b,17,Nail,3,3_36
2401,36,2,1.216,37,1,mismatch,a,b,17,Nail,3,3_37
2402,37,2,0.9,38,1,mismatch,a,b,17,Nail,3,3_38
2403,38,2,0.946,39,1,mismatch,a,b,17,Nail,3,3_39
2404,39,2,0.692,40,1,mismatch,a,b,17,Nail,3,3_40
2405,40,2,1.628,41,1,mismatch,a,b,17,Nail,3,3_41
2406,41,2,3.247,42,1,mismatch,a,b,17,Nail,3,3_42
2407,42,2,0.914,43,1,mismatch,a,b,17,Nail,3,3_43
2408,0,2,0.588,1,1,mismatch,b,a,24,Tire,3,3_1
2409,1,2,2.348,2,1,mismatch,b,a,24,Tire,3,3_2
2410,2,2,2.032,3,1,mismatch,b,a,24,Tire,3,3_3
2411,3,2,0.414,4,1,mismatch,b,a,24,Tire,3,3_4
2412,4,2,1.758,5,1,mismatch,b,a,24,Tire,3,3_5
2413,5,2,0.64,6,1,mismatch,b,a,24,Tire,3,3_6
2414,6,1,2.658,7,0,mismatch,b,a,24,Tire,3,3_7
2415,7,2,0.948,8,1,mismatch,b,a,24,Tire,3,3_8
2416,8,2,1.028,9,1,mismatch,b,a,24,Tire,3,3_9
2417,9,2,0.475,10,1,mismatch,b,a,24,Tire,3,3_10
2418,10,2,0.725,11,1,mismatch,b,a,24,Tire,3,3_11
2419,11,2,0.827,12,1,mismatch,b,a,24,Tire,3,3_12
2420,12,2,0.522,13,1,mismatch,b,a,24,Tire,3,3_13
2421,13,2,1.516,14,1,mismatch,b,a,24,Tire,3,3_14
2422,14,2,0.589,15,1,mismatch,b,a,24,Tire,3,3_15
2423,15,2,0.878,16,1,mismatch,b,a,24,Tire,3,3_16
2424,16,2,0.943,17,1,mismatch,b,a,24,Tire,3,3_17
2425,17,2,8.253,18,1,mismatch,b,a,24,Tire,3,3_18
2426,18,2,0.878,19,1,mismatch,b,a,24,Tire,3,3_19
2427,19,2,0.742,20,1,mismatch,b,a,24,Tire,3,3_20
2428,20,2,0.53,21,1,mismatch,b,a,24,Tire,3,3_21
2429,21,2,0.584,22,1,mismatch,b,a,24,Tire,3,3_22
2430,22,2,0.932,23,1,mismatch,b,a,24,Tire,3,3_23
2431,23,2,0.658,24,1,mismatch,b,a,24,Tire,3,3_24
2432,24,2,1.204,25,1,mismatch,b,a,24,Tire,3,3_25
2433,25,2,0.987,26,1,mismatch,b,a,24,Tire,3,3_26
2434,26,2,0.969,27,1,mismatch,b,a,24,Tire,3,3_27
2435,27,2,1.17,28,1,mismatch,b,a,24,Tire,3,3_28
2436,28,2,1.27,29,1,mismatch,b,a,24,Tire,3,3_29
2437,29,2,1.064,30,1,mismatch,b,a,24,Tire,3,3_30
2438,30,2,1.169,31,1,mismatch,b,a,24,Tire,3,3_31
2439,31,2,0.556,32,1,mismatch,b,a,24,Tire,3,3_32
2440,32,2,1.946,33,1,mismatch,b,a,24,Tire,3,3_33
2441,33,2,0.938,34,1,mismatch,b,a,24,Tire,3,3_34
2442,34,2,0.998,35,1,mismatch,b,a,24,Tire,3,3_35
2443,35,2,0.333,36,1,mismatch,b,a,24,Tire,3,3_36
2444,36,2,1.19,37,1,mismatch,b,a,24,Tire,3,3_37
2445,37,2,0.79,38,1,mismatch,b,a,24,Tire,3,3_38
2446,38,2,0.992,39,1,mismatch,b,a,24,Tire,3,3_39
2447,39,2,0.645,40,1,mismatch,b,a,24,Tire,3,3_40
2448,40,2,1.222,41,1,mismatch,b,a,24,Tire,3,3_41
2449,41,2,2.518,42,1,mismatch,b,a,24,Tire,3,3_42
2450,42,2,1.03,43,1,mismatch,b,a,24,Tire,3,3_43
2451,0,2,1.172,1,1,match,b,b,6,Broom,3,3_1
2452,1,2,0.846,2,1,match,b,b,6,Broom,3,3_2
2453,2,2,0.87,3,1,match,b,b,6,Broom,3,3_3
2454,3,2,0.721,4,1,match,b,b,6,Broom,3,3_4
2455,4,2,1.929,5,1,match,b,b,6,Broom,3,3_5
2456,5,2,0.499,6,1,match,b,b,6,Broom,3,3_6
2457,6,2,1.071,7,1,match,b,b,6,Broom,3,3_7
2458,7,2,1.037,8,1,match,b,b,6,Broom,3,3_8
2459,8,2,0.532,9,1,match,b,b,6,Broom,3,3_9
2460,9,2,0.83,10,1,match,b,b,6,Broom,3,3_10
2461,10,2,0.523,11,1,match,b,b,6,Broom,3,3_11
2462,11,2,0.834,12,1,match,b,b,6,Broom,3,3_12
2463,12,2,0.515,13,1,match,b,b,6,Broom,3,3_13
2464,13,2,1.368,14,1,match,b,b,6,Broom,3,3_14
2465,14,2,0.796,15,1,match,b,b,6,Broom,3,3_15
2466,15,2,0.724,16,1,match,b,b,6,Broom,3,3_16
2467,16,2,1.361,17,1,match,b,b,6,Broom,3,3_17
2468,17,2,1.72,18,1,match,b,b,6,Broom,3,3_18
2469,18,2,1.147,19,1,match,b,b,6,Broom,3,3_19
2470,19,2,0.676,20,1,match,b,b,6,Broom,3,3_20
2471,20,2,0.609,21,1,match,b,b,6,Broom,3,3_21
2472,21,2,1.698,22,1,match,b,b,6,Broom,3,3_22
2473,22,2,1.079,23,1,match,b,b,6,Broom,3,3_23
2474,23,2,1.082,24,1,match,b,b,6,Broom,3,3_24
2475,24,2,1.299,25,1,match,b,b,6,Broom,3,3_25
2476,25,2,0.868,26,1,match,b,b,6,Broom,3,3_26
2477,26,2,0.876,27,1,match,b,b,6,Broom,3,3_27
2478,27,2,1.427,28,1,match,b,b,6,Broom,3,3_28
2479,28,2,0.93,29,1,match,b,b,6,Broom,3,3_29
2480,29,2,0.603,30,1,match,b,b,6,Broom,3,3_30
2481,30,2,0.93,31,1,match,b,b,6,Broom,3,3_31
2482,31,2,0.555,32,1,match,b,b,6,Broom,3,3_32
2483,32,2,1.13,33,1,match,b,b,6,Broom,3,3_33
2484,33,2,1.194,34,1,match,b,b,6,Broom,3,3_34
2485,34,2,0.583,35,1,match,b,b,6,Broom,3,3_35
2486,35,2,0.31,36,1,match,b,b,6,Broom,3,3_36
2487,36,2,1.183,37,1,match,b,b,6,Broom,3,3_37
2488,37,2,0.988,38,1,match,b,b,6,Broom,3,3_38
2489,38,2,1.085,39,1,match,b,b,6,Broom,3,3_39
2490,39,2,0.507,40,1,match,b,b,6,Broom,3,3_40
2491,40,2,0.761,41,1,match,b,b,6,Broom,3,3_41
2492,41,2,2.778,42,1,match,b,b,6,Broom,3,3_42
2493,42,2,0.455,43,1,match,b,b,6,Broom,3,3_43
2494,0,2,0.793,1,1,match,a,a,7,Brush,3,3_1
2495,1,2,0.816,2,1,match,a,a,7,Brush,3,3_2
2496,2,2,2.523,3,1,match,a,a,7,Brush,3,3_3
2497,3,2,0.716,4,1,match,a,a,7,Brush,3,3_4
2498,4,2,1.242,5,1,match,a,a,7,Brush,3,3_5
2499,5,2,1.544,6,1,match,a,a,7,Brush,3,3_6
2500,6,2,0.684,7,1,match,a,a,7,Brush,3,3_7
2501,7,2,0.779,8,1,match,a,a,7,Brush,3,3_8
2502,8,2,0.813,9,1,match,a,a,7,Brush,3,3_9
2503,9,2,0.505,10,1,match,a,a,7,Brush,3,3_10
2504,10,2,0.927,11,1,match,a,a,7,Brush,3,3_11
2505,11,2,0.878,12,1,match,a,a,7,Brush,3,3_12
2506,12,2,0.582,13,1,match,a,a,7,Brush,3,3_13
2507,13,2,1.905,14,1,match,a,a,7,Brush,3,3_14
2508,14,2,0.466,15,1,match,a,a,7,Brush,3,3_15
2509,15,2,0.783,16,1,match,a,a,7,Brush,3,3_16
2510,16,2,1.576,17,1,match,a,a,7,Brush,3,3_17
2511,17,1,3.908,18,0,match,a,a,7,Brush,3,3_18
2512,18,2,1.813,19,1,match,a,a,7,Brush,3,3_19
2513,19,2,0.447,20,1,match,a,a,7,Brush,3,3_20
2514,20,2,0.609,21,1,match,a,a,7,Brush,3,3_21
2515,21,2,0.795,22,1,match,a,a,7,Brush,3,3_22
2516,22,2,2.095,23,1,match,a,a,7,Brush,3,3_23
2517,23,2,7.374,24,1,match,a,a,7,Brush,3,3_24
2518,24,2,0.901,25,1,match,a,a,7,Brush,3,3_25
2519,25,2,0.768,26,1,match,a,a,7,Brush,3,3_26
2520,26,2,1.088,27,1,match,a,a,7,Brush,3,3_27
2521,27,2,1.259,28,1,match,a,a,7,Brush,3,3_28
2522,28,2,3.635,29,1,match,a,a,7,Brush,3,3_29
2523,29,2,0.89,30,1,match,a,a,7,Brush,3,3_30
2524,30,2,0.853,31,1,match,a,a,7,Brush,3,3_31
2525,31,2,0.638,32,1,match,a,a,7,Brush,3,3_32
2526,32,2,1.229,33,1,match,a,a,7,Brush,3,3_33
2527,33,2,0.819,34,1,match,a,a,7,Brush,3,3_34
2528,34,2,0.587,35,1,match,a,a,7,Brush,3,3_35
2529,35,2,8.972,36,1,match,a,a,7,Brush,3,3_36
2530,36,2,1.174,37,1,match,a,a,7,Brush,3,3_37
2531,37,2,0.701,38,1,match,a,a,7,Brush,3,3_38
2532,38,2,1.044,39,1,match,a,a,7,Brush,3,3_39
2533,39,2,0.785,40,1,match,a,a,7,Brush,3,3_40
2534,40,2,0.969,41,1,match,a,a,7,Brush,3,3_41
2535,41,2,1.683,42,1,match,a,a,7,Brush,3,3_42
2536,42,2,1.028,43,1,match,a,a,7,Brush,3,3_43
2537,0,2,0.727,1,1,match,b,b,13,Guitar,3,3_1
2538,1,2,1.025,2,1,match,b,b,13,Guitar,3,3_2
2539,2,2,0.861,3,1,match,b,b,13,Guitar,3,3_3
2540,3,2,0.413,4,1,match,b,b,13,Guitar,3,3_4
2541,4,2,1.64,5,1,match,b,b,13,Guitar,3,3_5
2542,5,2,5.776,6,1,match,b,b,13,Guitar,3,3_6
2543,6,2,1.476,7,1,match,b,b,13,Guitar,3,3_7
2544,7,2,0.662,8,1,match,b,b,13,Guitar,3,3_8
2545,8,2,0.505,9,1,match,b,b,13,Guitar,3,3_9
2546,9,1,0.879,10,0,match,b,b,13,Guitar,3,3_10
2547,10,2,0.595,11,1,match,b,b,13,Guitar,3,3_11
2548,11,2,0.901,12,1,match,b,b,13,Guitar,3,3_12
2549,12,2,0.94,13,1,match,b,b,13,Guitar,3,3_13
2550,13,2,1.392,14,1,match,b,b,13,Guitar,3,3_14
2551,14,2,0.433,15,1,match,b,b,13,Guitar,3,3_15
2552,15,2,0.877,16,1,match,b,b,13,Guitar,3,3_16
2553,16,2,3.227,17,1,match,b,b,13,Guitar,3,3_17
2554,17,2,1.297,18,1,match,b,b,13,Guitar,3,3_18
2555,18,2,0.944,19,1,match,b,b,13,Guitar,3,3_19
2556,19,2,1.442,20,1,match,b,b,13,Guitar,3,3_20
2557,20,2,0.671,21,1,match,b,b,13,Guitar,3,3_21
2558,21,2,0.557,22,1,match,b,b,13,Guitar,3,3_22
2559,22,2,1.057,23,1,match,b,b,13,Guitar,3,3_23
2560,23,2,0.691,24,1,match,b,b,13,Guitar,3,3_24
2561,24,2,0.552,25,1,match,b,b,13,Guitar,3,3_25
2562,25,2,0.793,26,1,match,b,b,13,Guitar,3,3_26
2563,26,2,0.706,27,1,match,b,b,13,Guitar,3,3_27
2564,27,2,1.098,28,1,match,b,b,13,Guitar,3,3_28
2565,28,2,1.428,29,1,match,b,b,13,Guitar,3,3_29
2566,29,2,0.758,30,1,match,b,b,13,Guitar,3,3_30
2567,30,2,1.033,31,1,match,b,b,13,Guitar,3,3_31
2568,31,2,0.476,32,1,match,b,b,13,Guitar,3,3_32
2569,32,2,1.973,33,1,match,b,b,13,Guitar,3,3_33
2570,33,2,1.161,34,1,match,b,b,13,Guitar,3,3_34
2571,34,2,0.543,35,1,match,b,b,13,Guitar,3,3_35
2572,35,2,0.244,36,1,match,b,b,13,Guitar,3,3_36
2573,36,2,1.213,37,1,match,b,b,13,Guitar,3,3_37
2574,37,2,0.797,38,1,match,b,b,13,Guitar,3,3_38
2575,38,2,1.464,39,1,match,b,b,13,Guitar,3,3_39
2576,39,2,0.504,40,1,match,b,b,13,Guitar,3,3_40
2577,40,2,0.821,41,1,match,b,b,13,Guitar,3,3_41
2578,41,2,1.352,42,1,match,b,b,13,Guitar,3,3_42
2579,42,2,0.73,43,1,match,b,b,13,Guitar,3,3_43
2580,0,2,1.299,1,1,match,a,a,15,Iron,3,3_1
2581,1,2,1.367,2,1,match,a,a,15,Iron,3,3_2
2582,2,2,0.961,3,1,match,a,a,15,Iron,3,3_3
2583,3,2,0.678,4,1,match,a,a,15,Iron,3,3_4
2584,4,2,0.885,5,1,match,a,a,15,Iron,3,3_5
2585,5,2,0.703,6,1,match,a,a,15,Iron,3,3_6
2586,6,2,0.671,7,1,match,a,a,15,Iron,3,3_7
2587,7,2,0.738,8,1,match,a,a,15,Iron,3,3_8
2588,8,2,1.621,9,1,match,a,a,15,Iron,3,3_9
2589,9,2,0.745,10,1,match,a,a,15,Iron,3,3_10
2590,10,2,0.51,11,1,match,a,a,15,Iron,3,3_11
2591,11,2,0.971,12,1,match,a,a,15,Iron,3,3_12
2592,12,2,1.696,13,1,match,a,a,15,Iron,3,3_13
2593,13,2,1.254,14,1,match,a,a,15,Iron,3,3_14
2594,14,2,0.728,15,1,match,a,a,15,Iron,3,3_15
2595,15,2,0.647,16,1,match,a,a,15,Iron,3,3_16
2596,16,2,1.413,17,1,match,a,a,15,Iron,3,3_17
2597,17,2,1.749,18,1,match,a,a,15,Iron,3,3_18
2598,18,2,0.824,19,1,match,a,a,15,Iron,3,3_19
2599,19,2,0.851,20,1,match,a,a,15,Iron,3,3_20
2600,20,2,0.656,21,1,match,a,a,15,Iron,3,3_21
2601,21,2,0.903,22,1,match,a,a,15,Iron,3,3_22
2602,22,2,1.193,23,1,match,a,a,15,Iron,3,3_23
2603,23,2,0.709,24,1,match,a,a,15,Iron,3,3_24
2604,24,2,1.144,25,1,match,a,a,15,Iron,3,3_25
2605,25,2,0.536,26,1,match,a,a,15,Iron,3,3_26
2606,26,2,0.866,27,1,match,a,a,15,Iron,3,3_27
2607,27,1,0.828,28,0,match,a,a,15,Iron,3,3_28
2608,28,2,6.967,29,1,match,a,a,15,Iron,3,3_29
2609,29,2,0.719,30,1,match,a,a,15,Iron,3,3_30
2610,30,2,0.907,31,1,match,a,a,15,Iron,3,3_31
2611,31,2,0.637,32,1,match,a,a,15,Iron,3,3_32
2612,32,2,1.676,33,1,match,a,a,15,Iron,3,3_33
2613,33,2,1.003,34,1,match,a,a,15,Iron,3,3_34
2614,34,2,0.689,35,1,match,a,a,15,Iron,3,3_35
2615,35,2,0.012,36,1,match,a,a,15,Iron,3,3_36
2616,36,2,1.077,37,1,match,a,a,15,Iron,3,3_37
2617,37,2,0.509,38,1,match,a,a,15,Iron,3,3_38
2618,38,2,1.191,39,1,match,a,a,15,Iron,3,3_39
2619,39,2,1.047,40,1,match,a,a,15,Iron,3,3_40
2620,40,2,1.36,41,1,match,a,a,15,Iron,3,3_41
2621,41,2,1.337,42,1,match,a,a,15,Iron,3,3_42
2622,42,2,0.866,43,1,match,a,a,15,Iron,3,3_43
2623,0,2,1.12,1,1,match,b,b,21,Salt,3,3_1
2624,1,2,1.293,2,1,match,b,b,21,Salt,3,3_2
2625,2,2,1.196,3,1,match,b,b,21,Salt,3,3_3
2626,3,2,0.497,4,1,match,b,b,21,Salt,3,3_4
2627,4,2,1.376,5,1,match,b,b,21,Salt,3,3_5
2628,5,2,0.766,6,1,match,b,b,21,Salt,3,3_6
2629,6,2,0.819,7,1,match,b,b,21,Salt,3,3_7
2630,7,2,1.179,8,1,match,b,b,21,Salt,3,3_8
2631,8,2,0.605,9,1,match,b,b,21,Salt,3,3_9
2632,9,2,0.898,10,1,match,b,b,21,Salt,3,3_10
2633,10,2,0.639,11,1,match,b,b,21,Salt,3,3_11
2634,11,2,0.911,12,1,match,b,b,21,Salt,3,3_12
2635,12,2,1.148,13,1,match,b,b,21,Salt,3,3_13
2636,13,2,1.179,14,1,match,b,b,21,Salt,3,3_14
2637,14,2,1.176,15,1,match,b,b,21,Salt,3,3_15
2638,15,2,0.953,16,1,match,b,b,21,Salt,3,3_16
2639,16,2,0.789,17,1,match,b,b,21,Salt,3,3_17
2640,17,2,1.617,18,1,match,b,b,21,Salt,3,3_18
2641,18,2,0.982,19,1,match,b,b,21,Salt,3,3_19
2642,19,2,0.707,20,1,match,b,b,21,Salt,3,3_20
2643,20,2,0.687,21,1,match,b,b,21,Salt,3,3_21
2644,21,2,0.559,22,1,match,b,b,21,Salt,3,3_22
2645,22,2,0.959,23,1,match,b,b,21,Salt,3,3_23
2646,23,2,0.772,24,1,match,b,b,21,Salt,3,3_24
2647,24,2,0.804,25,1,match,b,b,21,Salt,3,3_25
2648,25,2,1.053,26,1,match,b,b,21,Salt,3,3_26
2649,26,2,0.88,27,1,match,b,b,21,Salt,3,3_27
2650,27,2,1.073,28,1,match,b,b,21,Salt,3,3_28
2651,28,2,2.531,29,1,match,b,b,21,Salt,3,3_29
2652,29,2,0.538,30,1,match,b,b,21,Salt,3,3_30
2653,30,2,0.943,31,1,match,b,b,21,Salt,3,3_31
2654,31,2,0.488,32,1,match,b,b,21,Salt,3,3_32
2655,32,2,0.813,33,1,match,b,b,21,Salt,3,3_33
2656,33,2,0.913,34,1,match,b,b,21,Salt,3,3_34
2657,34,2,0.571,35,1,match,b,b,21,Salt,3,3_35
2658,35,2,0.417,36,1,match,b,b,21,Salt,3,3_36
2659,36,2,1.394,37,1,match,b,b,21,Salt,3,3_37
2660,37,2,0.781,38,1,match,b,b,21,Salt,3,3_38
2661,38,2,0.941,39,1,match,b,b,21,Salt,3,3_39
2662,39,2,0.551,40,1,match,b,b,21,Salt,3,3_40
2663,40,2,1.332,41,1,match,b,b,21,Salt,3,3_41
2664,41,2,1.058,42,1,match,b,b,21,Salt,3,3_42
2665,42,2,1.776,43,1,match,b,b,21,Salt,3,3_43
2666,0,2,0.599,1,1,match,a,a,22,Scissors,3,3_1
2667,1,2,1.369,2,1,match,a,a,22,Scissors,3,3_2
2668,2,2,1.162,3,1,match,a,a,22,Scissors,3,3_3
2669,3,2,0.874,4,1,match,a,a,22,Scissors,3,3_4
2670,4,2,1.535,5,1,match,a,a,22,Scissors,3,3_5
2671,5,2,1.607,6,1,match,a,a,22,Scissors,3,3_6
2672,6,2,0.832,7,1,match,a,a,22,Scissors,3,3_7
2673,7,2,0.738,8,1,match,a,a,22,Scissors,3,3_8
2674,8,2,1.816,9,1,match,a,a,22,Scissors,3,3_9
2675,9,2,0.65,10,1,match,a,a,22,Scissors,3,3_10
2676,10,2,0.48,11,1,match,a,a,22,Scissors,3,3_11
2677,11,2,0.856,12,1,match,a,a,22,Scissors,3,3_12
2678,12,2,3.034,13,1,match,a,a,22,Scissors,3,3_13
2679,13,2,1.374,14,1,match,a,a,22,Scissors,3,3_14
2680,14,2,5.469,15,1,match,a,a,22,Scissors,3,3_15
2681,15,2,0.711,16,1,match,a,a,22,Scissors,3,3_16
2682,16,2,1.162,17,1,match,a,a,22,Scissors,3,3_17
2683,17,2,1.858,18,1,match,a,a,22,Scissors,3,3_18
2684,18,2,0.964,19,1,match,a,a,22,Scissors,3,3_19
2685,19,2,0.73,20,1,match,a,a,22,Scissors,3,3_20
2686,20,2,0.687,21,1,match,a,a,22,Scissors,3,3_21
2687,21,2,0.714,22,1,match,a,a,22,Scissors,3,3_22
2688,22,2,1.158,23,1,match,a,a,22,Scissors,3,3_23
2689,23,2,0.735,24,1,match,a,a,22,Scissors,3,3_24
2690,24,2,0.81,25,1,match,a,a,22,Scissors,3,3_25
2691,25,2,0.791,26,1,match,a,a,22,Scissors,3,3_26
2692,26,2,0.556,27,1,match,a,a,22,Scissors,3,3_27
2693,27,2,4.545,28,1,match,a,a,22,Scissors,3,3_28
2694,28,2,1.816,29,1,match,a,a,22,Scissors,3,3_29
2695,29,2,1.015,30,1,match,a,a,22,Scissors,3,3_30
2696,30,2,1.231,31,1,match,a,a,22,Scissors,3,3_31
2697,31,2,2.572,32,1,match,a,a,22,Scissors,3,3_32
2698,32,2,1.326,33,1,match,a,a,22,Scissors,3,3_33
2699,33,2,1.319,34,1,match,a,a,22,Scissors,3,3_34
2700,34,2,0.962,35,1,match,a,a,22,Scissors,3,3_35
2701,35,2,0.169,36,1,match,a,a,22,Scissors,3,3_36
2702,36,2,2.28,37,1,match,a,a,22,Scissors,3,3_37
2703,37,2,1.567,38,1,match,a,a,22,Scissors,3,3_38
2704,38,2,0.895,39,1,match,a,a,22,Scissors,3,3_39
2705,39,2,0.692,40,1,match,a,a,22,Scissors,3,3_40
2706,40,1,0.782,41,0,match,a,a,22,Scissors,3,3_41
2707,41,2,1.939,42,1,match,a,a,22,Scissors,3,3_42
2708,42,2,0.893,43,1,match,a,a,22,Scissors,3,3_43
2709,0,2,1.395,1,1,match,b,b,3,Book,3,3_1
2710,1,2,1.27,2,1,match,b,b,3,Book,3,3_2
2711,2,2,6.194,3,1,match,b,b,3,Book,3,3_3
2712,3,2,0.447,4,1,match,b,b,3,Book,3,3_4
2713,4,2,0.776,5,1,match,b,b,3,Book,3,3_5
2714,5,2,0.453,6,1,match,b,b,3,Book,3,3_6
2715,6,2,0.573,7,1,match,b,b,3,Book,3,3_7
2716,7,2,0.569,8,1,match,b,b,3,Book,3,3_8
2717,8,2,0.952,9,1,match,b,b,3,Book,3,3_9
2718,9,2,0.405,10,1,match,b,b,3,Book,3,3_10
2719,10,2,0.811,11,1,match,b,b,3,Book,3,3_11
2720,11,2,0.872,12,1,match,b,b,3,Book,3,3_12
2721,12,2,0.823,13,1,match,b,b,3,Book,3,3_13
2722,13,2,1.274,14,1,match,b,b,3,Book,3,3_14
2723,14,2,0.614,15,1,match,b,b,3,Book,3,3_15
2724,15,2,0.596,16,1,match,b,b,3,Book,3,3_16
2725,16,2,1.373,17,1,match,b,b,3,Book,3,3_17
2726,17,2,1.963,18,1,match,b,b,3,Book,3,3_18
2727,18,2,1.497,19,1,match,b,b,3,Book,3,3_19
2728,19,2,0.653,20,1,match,b,b,3,Book,3,3_20
2729,20,2,0.578,21,1,match,b,b,3,Book,3,3_21
2730,21,2,1.175,22,1,match,b,b,3,Book,3,3_22
2731,22,2,1.194,23,1,match,b,b,3,Book,3,3_23
2732,23,2,0.843,24,1,match,b,b,3,Book,3,3_24
2733,24,2,1.271,25,1,match,b,b,3,Book,3,3_25
2734,25,2,0.918,26,1,match,b,b,3,Book,3,3_26
2735,26,2,0.718,27,1,match,b,b,3,Book,3,3_27
2736,27,2,1.405,28,1,match,b,b,3,Book,3,3_28
2737,28,2,1.163,29,1,match,b,b,3,Book,3,3_29
2738,29,2,0.889,30,1,match,b,b,3,Book,3,3_30
2739,30,2,0.78,31,1,match,b,b,3,Book,3,3_31
2740,31,2,0.631,32,1,match,b,b,3,Book,3,3_32
2741,32,2,1.337,33,1,match,b,b,3,Book,3,3_33
2742,33,2,1.319,34,1,match,b,b,3,Book,3,3_34
2743,34,2,0.671,35,1,match,b,b,3,Book,3,3_35
2744,35,2,0.474,36,1,match,b,b,3,Book,3,3_36
2745,36,2,1.195,37,1,match,b,b,3,Book,3,3_37
2746,37,2,1.287,38,1,match,b,b,3,Book,3,3_38
2747,38,2,0.585,39,1,match,b,b,3,Book,3,3_39
2748,39,2,0.613,40,1,match,b,b,3,Book,3,3_40
2749,40,2,0.953,41,1,match,b,b,3,Book,3,3_41
2750,41,1,0.859,42,0,match,b,b,3,Book,3,3_42
2751,42,2,1.056,43,1,match,b,b,3,Book,3,3_43
2752,0,2,0.72,1,1,match,a,a,4,Bottle,3,3_1
2753,1,2,2.641,2,1,match,a,a,4,Bottle,3,3_2
2754,2,2,1.812,3,1,match,a,a,4,Bottle,3,3_3
2755,3,2,0.532,4,1,match,a,a,4,Bottle,3,3_4
2756,4,2,2.132,5,1,match,a,a,4,Bottle,3,3_5
2757,5,2,0.562,6,1,match,a,a,4,Bottle,3,3_6
2758,6,2,0.934,7,1,match,a,a,4,Bottle,3,3_7
2759,7,2,1.18,8,1,match,a,a,4,Bottle,3,3_8
2760,8,2,0.565,9,1,match,a,a,4,Bottle,3,3_9
2761,9,2,0.755,10,1,match,a,a,4,Bottle,3,3_10
2762,10,2,0.587,11,1,match,a,a,4,Bottle,3,3_11
2763,11,2,0.847,12,1,match,a,a,4,Bottle,3,3_12
2764,12,1,0.735,13,0,match,a,a,4,Bottle,3,3_13
2765,13,2,1.585,14,1,match,a,a,4,Bottle,3,3_14
2766,14,2,0.737,15,1,match,a,a,4,Bottle,3,3_15
2767,15,2,0.941,16,1,match,a,a,4,Bottle,3,3_16
2768,16,2,2.225,17,1,match,a,a,4,Bottle,3,3_17
2769,17,2,1.466,18,1,match,a,a,4,Bottle,3,3_18
2770,18,2,1.492,19,1,match,a,a,4,Bottle,3,3_19
2771,19,2,0.74,20,1,match,a,a,4,Bottle,3,3_20
2772,20,2,0.655,21,1,match,a,a,4,Bottle,3,3_21
2773,21,2,0.486,22,1,match,a,a,4,Bottle,3,3_22
2774,22,2,1.353,23,1,match,a,a,4,Bottle,3,3_23
2775,23,2,1.858,24,1,match,a,a,4,Bottle,3,3_24
2776,24,2,1.34,25,1,match,a,a,4,Bottle,3,3_25
2777,25,2,0.712,26,1,match,a,a,4,Bottle,3,3_26
2778,26,2,0.998,27,1,match,a,a,4,Bottle,3,3_27
2779,27,2,1.019,28,1,match,a,a,4,Bottle,3,3_28
2780,28,2,0.913,29,1,match,a,a,4,Bottle,3,3_29
2781,29,2,0.855,30,1,match,a,a,4,Bottle,3,3_30
2782,30,2,1.077,31,1,match,a,a,4,Bottle,3,3_31
2783,31,2,2.778,32,1,match,a,a,4,Bottle,3,3_32
2784,32,2,1.215,33,1,match,a,a,4,Bottle,3,3_33
2785,33,2,2.15,34,1,match,a,a,4,Bottle,3,3_34
